item	cond	subject	rt	region.id	correct_answer	accuracy
16	d	1m9	297	DE	Y	1
16	d	1m9	344	Adv	Y	1
16	d	2m1	563	hd2	Y	1
16	d	2m1	1062	N	Y	1
16	d	2m1	391	head	Y	1
16	d	2m1	375	DE	Y	1
16	d	2m1	516	V	Y	1
16	d	2m1	500	hd3	Y	1
16	d	2m1	796	FreqP	Y	1
16	d	2m1	406	Det+CL	Y	1
16	d	2m1	469	Adv	Y	1
16	d	2m1	328	hd1	Y	1
16	d	2m1	391	VN	Y	1
16	d	2m13	1328	hd1	N	0
16	d	2m13	625	Adv	N	0
16	d	2m13	407	DE	N	0
16	d	2m13	563	Det+CL	N	0
16	d	2m13	656	FreqP	N	0
16	d	2m13	750	hd2	N	0
16	d	2m13	2390	hd3	N	0
16	d	2m13	1968	N	N	0
16	d	2m13	406	head	N	0
16	d	2m13	469	V	N	0
16	d	2m13	718	VN	N	0
16	d	2m17	1000	Det+CL	Y	1
16	d	2m17	1172	VN	Y	1
16	d	2m17	1594	hd1	Y	1
16	d	2m17	1188	N	Y	1
16	d	2m17	1016	hd3	Y	1
16	d	2m17	484	Adv	Y	1
16	d	2m17	516	FreqP	Y	1
16	d	2m17	375	DE	Y	1
16	d	2m17	921	hd2	Y	1
16	d	2m17	906	head	Y	1
16	d	2m17	1187	V	Y	1
16	d	2m21	2031	N	Y	1
16	d	2m21	844	hd3	Y	1
16	d	2m21	438	Det+CL	Y	1
16	d	2m21	484	VN	Y	1
16	d	2m21	328	Adv	Y	1
16	d	2m21	328	hd2	Y	1
16	d	2m21	609	FreqP	Y	1
16	d	2m21	687	V	Y	1
16	d	2m21	407	head	Y	1
16	d	2m21	547	DE	Y	1
16	d	2m21	1141	hd1	Y	1
16	d	2m5	297	head	Y	1
16	d	2m5	281	Det+CL	Y	1
16	d	2m5	297	FreqP	Y	1
16	d	2m5	656	hd2	Y	1
16	d	2m5	312	VN	Y	1
16	d	2m5	313	Adv	Y	1
16	d	2m5	765	hd3	Y	1
16	d	2m5	297	DE	Y	1
16	d	2m5	516	hd1	Y	1
16	d	2m5	1015	N	Y	1
16	d	2m5	500	V	Y	1
16	d	2m9	343	Adv	Y	1
16	d	2m9	328	VN	Y	1
16	d	2m9	547	hd3	Y	1
16	d	2m9	547	FreqP	Y	1
16	d	2m9	422	DE	Y	1
16	d	2m9	375	head	Y	1
16	d	2m9	766	V	Y	1
16	d	2m9	1844	N	Y	1
16	d	2m9	500	Det+CL	Y	1
16	d	2m9	468	hd1	Y	1
16	d	2m9	1141	hd2	Y	1
2	a	1m12	422	Adv	Y	0
2	a	1m12	469	Det+CL	Y	0
2	a	1m12	344	hd1	Y	0
2	a	1m12	297	DE	Y	0
2	a	1m12	281	hd3	Y	0
2	a	1m12	218	head	Y	0
2	a	1m12	266	FreqP	Y	0
2	a	1m12	1156	hd5	Y	0
2	a	1m12	391	hd2	Y	0
2	a	1m12	500	VN	Y	0
2	a	1m12	625	hd4	Y	0
2	a	1m16	500	Det+CL	N	1
2	a	1m16	328	DE	N	1
2	a	1m16	485	FreqP	N	1
2	a	1m16	344	Adv	N	1
2	a	1m16	344	VN	N	1
2	a	1m16	391	hd2	N	1
2	a	1m16	985	hd4	N	1
2	a	1m16	594	hd1	N	1
2	a	1m16	453	hd3	N	1
2	a	1m16	406	head	N	1
2	a	1m16	656	hd5	N	1
2	a	1m20	1375	hd3	N	1
2	a	1m20	656	VN	N	1
2	a	1m20	609	head	N	1
2	a	1m20	547	hd1	N	1
2	a	1m20	625	hd4	N	1
2	a	1m20	328	Det+CL	N	1
2	a	1m20	344	Adv	N	1
2	a	1m20	453	DE	N	1
2	a	1m20	500	hd2	N	1
2	a	1m20	1250	hd5	N	1
2	a	1m20	531	FreqP	N	1
2	a	1m24	281	head	Y	0
2	a	1m24	328	FreqP	Y	0
2	a	1m24	829	hd4	Y	0
2	a	1m24	281	hd5	Y	0
2	a	1m24	359	hd3	Y	0
2	a	1m24	703	VN	Y	0
2	a	1m24	344	hd1	Y	0
2	a	1m24	235	DE	Y	0
2	a	1m24	234	hd2	Y	0
2	a	1m24	500	Det+CL	Y	0
2	a	1m24	219	Adv	Y	0
2	a	1m4	594	VN	Y	0
2	a	1m4	531	Det+CL	Y	0
2	a	1m4	546	hd2	Y	0
2	a	1m4	579	hd3	Y	0
2	a	1m4	547	DE	Y	0
2	a	1m4	578	hd5	Y	0
2	a	1m4	469	hd1	Y	0
2	a	1m4	438	head	Y	0
2	a	1m4	484	FreqP	Y	0
2	a	1m4	766	Adv	Y	0
2	a	1m4	437	hd4	Y	0
2	a	1m8	484	hd1	N	1
2	a	1m8	500	hd2	N	1
2	a	1m8	406	hd3	N	1
2	a	1m8	469	VN	N	1
2	a	1m8	484	FreqP	N	1
2	a	1m8	360	DE	N	1
2	a	1m8	657	head	N	1
2	a	1m8	485	hd5	N	1
2	a	1m8	609	Det+CL	N	1
2	a	1m8	438	Adv	N	1
2	a	1m8	406	hd4	N	1
2	a	2m12	1093	VN	N	1
2	a	2m12	203	DE	N	1
2	a	2m12	312	Det+CL	N	1
2	a	2m12	344	hd1	N	1
2	a	2m12	312	head	N	1
2	a	2m12	312	hd3	N	1
2	a	2m12	281	hd4	N	1
2	a	2m12	688	FreqP	N	1
2	a	2m12	469	hd5	N	1
2	a	2m12	297	Adv	N	1
2	a	2m12	266	hd2	N	1
2	a	2m16	297	Adv	N	1
2	a	2m16	265	VN	N	1
2	a	2m16	281	hd4	N	1
2	a	2m16	297	hd1	N	1
2	a	2m16	281	DE	N	1
2	a	2m16	344	hd5	N	1
2	a	2m16	344	head	N	1
2	a	2m16	250	hd2	N	1
2	a	2m16	328	hd3	N	1
2	a	2m16	266	Det+CL	N	1
2	a	2m16	469	FreqP	N	1
2	a	2m20	390	DE	N	1
2	a	2m20	438	Adv	N	1
2	a	2m20	469	hd1	N	1
2	a	2m20	891	head	N	1
2	a	2m20	328	hd2	N	1
2	a	2m20	500	FreqP	N	1
2	a	2m20	312	hd3	N	1
2	a	2m20	375	Det+CL	N	1
2	a	2m20	359	hd5	N	1
2	a	2m20	344	hd4	N	1
2	a	2m20	344	VN	N	1
2	a	2m4	421	hd3	N	1
2	a	2m4	437	Adv	N	1
2	a	2m4	406	head	N	1
2	a	2m4	282	hd2	N	1
2	a	2m4	422	hd1	N	1
2	a	2m4	312	DE	N	1
2	a	2m4	344	hd4	N	1
2	a	2m4	360	VN	N	1
2	a	2m4	485	FreqP	N	1
2	a	2m4	484	Det+CL	N	1
2	a	2m4	422	hd5	N	1
2	a	2m8	344	hd5	N	1
2	a	2m8	407	hd1	N	1
2	a	2m8	359	hd2	N	1
2	a	2m8	359	Det+CL	N	1
2	a	2m8	344	hd3	N	1
2	a	2m8	453	DE	N	1
2	a	2m8	391	FreqP	N	1
2	a	2m8	421	head	N	1
2	a	2m8	390	hd4	N	1
2	a	2m8	375	Adv	N	1
2	a	2m8	407	VN	N	1
2	b	1m1	578	DE	Y	1
2	b	1m1	391	FreqP	Y	1
2	b	1m1	375	Det+CL	Y	1
2	b	1m1	312	head	Y	1
2	b	1m1	360	hd1	Y	1
2	b	1m1	297	Adv	Y	1
2	b	1m1	328	hd3	Y	1
2	b	1m1	328	hd4	Y	1
2	b	1m1	265	VN	Y	1
2	b	1m1	312	hd2	Y	1
2	b	1m1	438	hd5	Y	1
2	b	1m13	281	FreqP	Y	1
2	b	1m13	296	hd5	Y	1
2	b	1m13	297	hd2	Y	1
2	b	1m13	281	hd1	Y	1
2	b	1m13	328	DE	Y	1
2	b	1m13	266	hd3	Y	1
2	b	1m13	297	Adv	Y	1
2	b	1m13	297	head	Y	1
2	b	1m13	343	Det+CL	Y	1
2	b	1m13	282	hd4	Y	1
2	b	1m13	266	VN	Y	1
2	b	1m17	485	hd5	Y	1
2	b	1m17	344	head	Y	1
2	b	1m17	297	hd2	Y	1
2	b	1m17	391	Adv	Y	1
2	b	1m17	406	hd3	Y	1
2	b	1m17	422	hd1	Y	1
2	b	1m17	343	FreqP	Y	1
2	b	1m17	297	DE	Y	1
2	b	1m17	219	Det+CL	Y	1
2	b	1m17	328	hd4	Y	1
2	b	1m17	265	VN	Y	1
2	b	1m21	765	VN	N	0
2	b	1m21	891	DE	N	0
2	b	1m21	469	hd1	N	0
2	b	1m21	609	Det+CL	N	0
2	b	1m21	625	FreqP	N	0
2	b	1m21	406	hd2	N	0
2	b	1m21	594	hd5	N	0
2	b	1m21	391	hd4	N	0
2	b	1m21	515	head	N	0
2	b	1m21	453	hd3	N	0
2	b	1m21	719	Adv	N	0
2	b	1m25	469	Det+CL	Y	1
2	b	1m25	375	hd3	Y	1
2	b	1m25	313	head	Y	1
2	b	1m25	375	FreqP	Y	1
2	b	1m25	390	Adv	Y	1
2	b	1m25	375	hd1	Y	1
2	b	1m25	438	hd5	Y	1
2	b	1m25	344	VN	Y	1
2	b	1m25	422	hd2	Y	1
2	b	1m25	344	DE	Y	1
2	b	1m25	406	hd4	Y	1
2	b	1m5	281	DE	Y	1
2	b	1m5	1829	head	Y	1
2	b	1m5	344	Adv	Y	1
2	b	1m5	297	hd5	Y	1
2	b	1m5	344	hd2	Y	1
2	b	1m5	312	FreqP	Y	1
2	b	1m5	297	hd4	Y	1
2	b	1m5	281	hd1	Y	1
2	b	1m5	281	hd3	Y	1
2	b	1m5	406	VN	Y	1
2	b	1m5	406	Det+CL	Y	1
2	b	1m9	969	hd5	Y	1
2	b	1m9	3781	head	Y	1
2	b	1m9	516	DE	Y	1
2	b	1m9	391	Adv	Y	1
2	b	1m9	1234	VN	Y	1
2	b	1m9	562	Det+CL	Y	1
2	b	1m9	906	hd4	Y	1
2	b	1m9	406	hd1	Y	1
2	b	1m9	375	hd2	Y	1
2	b	1m9	547	FreqP	Y	1
2	b	1m9	375	hd3	Y	1
2	b	2m1	375	Det+CL	Y	1
2	b	2m1	375	VN	Y	1
2	b	2m1	297	hd3	Y	1
2	b	2m1	438	hd5	Y	1
2	b	2m1	296	hd4	Y	1
2	b	2m1	312	head	Y	1
2	b	2m1	375	DE	Y	1
2	b	2m1	297	hd2	Y	1
2	b	2m1	375	Adv	Y	1
2	b	2m1	313	hd1	Y	1
2	b	2m1	360	FreqP	Y	1
2	b	2m13	563	Det+CL	Y	1
2	b	2m13	828	hd3	Y	1
2	b	2m13	531	hd2	Y	1
2	b	2m13	2203	hd5	Y	1
2	b	2m13	500	hd1	Y	1
2	b	2m13	1328	VN	Y	1
2	b	2m13	672	head	Y	1
2	b	2m13	734	FreqP	Y	1
2	b	2m13	563	hd4	Y	1
2	b	2m13	562	DE	Y	1
2	b	2m13	1031	Adv	Y	1
2	b	2m17	406	DE	Y	1
2	b	2m17	453	FreqP	Y	1
2	b	2m17	375	hd4	Y	1
2	b	2m17	468	Adv	Y	1
2	b	2m17	1110	hd2	Y	1
2	b	2m17	1063	VN	Y	1
2	b	2m17	453	hd3	Y	1
2	b	2m17	1188	Det+CL	Y	1
2	b	2m17	2125	hd5	Y	1
2	b	2m17	1063	head	Y	1
2	b	2m17	1093	hd1	Y	1
2	b	2m21	859	DE	Y	1
2	b	2m21	485	VN	Y	1
2	b	2m21	532	Det+CL	Y	1
2	b	2m21	407	hd1	Y	1
2	b	2m21	500	FreqP	Y	1
2	b	2m21	468	hd2	Y	1
2	b	2m21	672	hd4	Y	1
2	b	2m21	531	hd5	Y	1
2	b	2m21	532	head	Y	1
2	b	2m21	421	Adv	Y	1
2	b	2m21	547	hd3	Y	1
2	b	2m5	453	Det+CL	N	0
2	b	2m5	375	hd3	N	0
2	b	2m5	296	hd5	N	0
2	b	2m5	406	FreqP	N	0
2	b	2m5	891	VN	N	0
2	b	2m5	266	Adv	N	0
2	b	2m5	469	hd1	N	0
2	b	2m5	281	DE	N	0
2	b	2m5	391	hd4	N	0
2	b	2m5	281	head	N	0
2	b	2m5	469	hd2	N	0
2	b	2m9	828	Adv	Y	1
2	b	2m9	531	hd5	Y	1
2	b	2m9	453	Det+CL	Y	1
2	b	2m9	813	VN	Y	1
2	b	2m9	375	hd3	Y	1
2	b	2m9	485	hd1	Y	1
2	b	2m9	453	head	Y	1
2	b	2m9	422	hd4	Y	1
2	b	2m9	500	FreqP	Y	1
2	b	2m9	375	DE	Y	1
2	b	2m9	328	hd2	Y	1
2	c	1m10	406	hd2	N	1
2	c	1m10	500	N	N	1
2	c	1m10	406	DE	N	1
2	c	1m10	453	Det+CL	N	1
2	c	1m10	250	V	N	1
2	c	1m10	297	Adv	N	1
2	c	1m10	640	FreqP	N	1
2	c	1m10	250	hd3	N	1
2	c	1m10	390	VN	N	1
2	c	1m10	1313	head	N	1
2	c	1m10	406	hd1	N	1
2	c	1m14	375	hd2	N	1
2	c	1m14	281	V	N	1
2	c	1m14	313	N	N	1
2	c	1m14	313	DE	N	1
2	c	1m14	328	Det+CL	N	1
2	c	1m14	297	VN	N	1
2	c	1m14	312	head	N	1
2	c	1m14	375	hd1	N	1
2	c	1m14	344	Adv	N	1
2	c	1m14	469	FreqP	N	1
2	c	1m14	891	hd3	N	1
2	c	1m18	328	Adv	Y	0
2	c	1m18	234	Det+CL	Y	0
2	c	1m18	375	hd1	Y	0
2	c	1m18	578	FreqP	Y	0
2	c	1m18	453	hd3	Y	0
2	c	1m18	235	hd2	Y	0
2	c	1m18	235	N	Y	0
2	c	1m18	375	V	Y	0
2	c	1m18	234	VN	Y	0
2	c	1m18	250	DE	Y	0
2	c	1m18	187	head	Y	0
2	c	1m2	453	hd3	Y	0
2	c	1m2	422	N	Y	0
2	c	1m2	391	head	Y	0
2	c	1m2	688	hd1	Y	0
2	c	1m2	531	V	Y	0
2	c	1m2	406	DE	Y	0
2	c	1m2	500	FreqP	Y	0
2	c	1m2	437	hd2	Y	0
2	c	1m2	438	VN	Y	0
2	c	1m2	546	Adv	Y	0
2	c	1m2	641	Det+CL	Y	0
2	c	1m22	500	V	Y	0
2	c	1m22	406	hd2	Y	0
2	c	1m22	391	DE	Y	0
2	c	1m22	438	hd1	Y	0
2	c	1m22	610	Det+CL	Y	0
2	c	1m22	485	VN	Y	0
2	c	1m22	484	FreqP	Y	0
2	c	1m22	312	head	Y	0
2	c	1m22	687	Adv	Y	0
2	c	1m22	500	N	Y	0
2	c	1m22	406	hd3	Y	0
2	c	1m26	625	Adv	Y	0
2	c	1m26	531	FreqP	Y	0
2	c	1m26	406	V	Y	0
2	c	1m26	422	hd3	Y	0
2	c	1m26	375	Det+CL	Y	0
2	c	1m26	828	N	Y	0
2	c	1m26	391	VN	Y	0
2	c	1m26	375	hd2	Y	0
2	c	1m26	2062	head	Y	0
2	c	1m26	391	DE	Y	0
2	c	1m26	813	hd1	Y	0
2	c	1m6	563	hd2	N	1
2	c	1m6	1766	N	N	1
2	c	1m6	375	DE	N	1
2	c	1m6	2015	hd3	N	1
2	c	1m6	563	FreqP	N	1
2	c	1m6	594	Det+CL	N	1
2	c	1m6	593	hd1	N	1
2	c	1m6	578	VN	N	1
2	c	1m6	3125	Adv	N	1
2	c	1m6	344	head	N	1
2	c	1m6	4906	V	N	1
2	c	2m10	563	N	N	1
2	c	2m10	672	Adv	N	1
2	c	2m10	516	hd1	N	1
2	c	2m10	562	DE	N	1
2	c	2m10	593	V	N	1
2	c	2m10	625	Det+CL	N	1
2	c	2m10	656	head	N	1
2	c	2m10	453	hd3	N	1
2	c	2m10	469	hd2	N	1
2	c	2m10	875	VN	N	1
2	c	2m10	547	FreqP	N	1
2	c	2m14	407	V	N	1
2	c	2m14	390	Det+CL	N	1
2	c	2m14	485	VN	N	1
2	c	2m14	594	DE	N	1
2	c	2m14	687	hd1	N	1
2	c	2m14	375	Adv	N	1
2	c	2m14	484	N	N	1
2	c	2m14	672	head	N	1
2	c	2m14	563	FreqP	N	1
2	c	2m14	469	hd3	N	1
2	c	2m14	453	hd2	N	1
2	c	2m18	500	VN	N	1
2	c	2m18	703	V	N	1
2	c	2m18	1703	Adv	N	1
2	c	2m18	3953	hd1	N	1
2	c	2m18	484	hd3	N	1
2	c	2m18	547	hd2	N	1
2	c	2m18	703	N	N	1
2	c	2m18	1797	FreqP	N	1
2	c	2m18	578	head	N	1
2	c	2m18	641	Det+CL	N	1
2	c	2m18	594	DE	N	1
2	c	2m2	547	V	N	1
2	c	2m2	594	hd1	N	1
2	c	2m2	438	hd2	N	1
2	c	2m2	593	hd3	N	1
2	c	2m2	484	Adv	N	1
2	c	2m2	672	N	N	1
2	c	2m2	500	VN	N	1
2	c	2m2	422	DE	N	1
2	c	2m2	609	Det+CL	N	1
2	c	2m2	2812	FreqP	N	1
2	c	2m2	531	head	N	1
2	c	2m22	375	hd3	N	1
2	c	2m22	328	VN	N	1
2	c	2m22	281	head	N	1
2	c	2m22	406	N	N	1
2	c	2m22	281	hd2	N	1
2	c	2m22	282	Det+CL	N	1
2	c	2m22	297	hd1	N	1
2	c	2m22	281	Adv	N	1
2	c	2m22	281	V	N	1
2	c	2m22	328	FreqP	N	1
2	c	2m22	266	DE	N	1
2	c	2m6	625	hd2	N	1
2	c	2m6	906	Det+CL	N	1
2	c	2m6	1094	hd3	N	1
2	c	2m6	1922	Adv	N	1
2	c	2m6	1000	hd1	N	1
2	c	2m6	2047	head	N	1
2	c	2m6	734	FreqP	N	1
2	c	2m6	1828	V	N	1
2	c	2m6	844	VN	N	1
2	c	2m6	484	DE	N	1
2	c	2m6	735	N	N	1
2	d	1m11	484	hd1	Y	1
2	d	1m11	328	head	Y	1
2	d	1m11	328	N	Y	1
2	d	1m11	219	Adv	Y	1
2	d	1m11	875	VN	Y	1
2	d	1m11	297	hd2	Y	1
2	d	1m11	235	V	Y	1
2	d	1m11	563	hd3	Y	1
2	d	1m11	281	DE	Y	1
2	d	1m11	438	FreqP	Y	1
2	d	1m11	203	Det+CL	Y	1
2	d	1m15	531	FreqP	Y	1
2	d	1m15	953	VN	Y	1
2	d	1m15	2047	V	Y	1
2	d	1m15	563	DE	Y	1
2	d	1m15	469	hd2	Y	1
2	d	1m15	735	N	Y	1
2	d	1m15	640	Det+CL	Y	1
2	d	1m15	562	hd1	Y	1
2	d	1m15	562	hd3	Y	1
2	d	1m15	469	head	Y	1
2	d	1m15	453	Adv	Y	1
2	d	1m19	578	Adv	Y	1
2	d	1m19	797	N	Y	1
2	d	1m19	328	Det+CL	Y	1
2	d	1m19	344	FreqP	Y	1
2	d	1m19	1218	hd1	Y	1
2	d	1m19	375	V	Y	1
2	d	1m19	407	head	Y	1
2	d	1m19	547	VN	Y	1
2	d	1m19	360	hd2	Y	1
2	d	1m19	343	DE	Y	1
2	d	1m19	734	hd3	Y	1
2	d	1m23	468	V	N	0
2	d	1m23	390	FreqP	N	0
2	d	1m23	344	hd2	N	0
2	d	1m23	328	DE	N	0
2	d	1m23	469	hd1	N	0
2	d	1m23	344	head	N	0
2	d	1m23	407	Det+CL	N	0
2	d	1m23	344	VN	N	0
2	d	1m23	438	N	N	0
2	d	1m23	718	hd3	N	0
2	d	1m23	343	Adv	N	0
2	d	1m3	484	head	Y	1
2	d	1m3	578	hd3	Y	1
2	d	1m3	578	V	Y	1
2	d	1m3	547	N	Y	1
2	d	1m3	469	DE	Y	1
2	d	1m3	750	Adv	Y	1
2	d	1m3	578	Det+CL	Y	1
2	d	1m3	1375	hd1	Y	1
2	d	1m3	1344	VN	Y	1
2	d	1m3	328	hd2	Y	1
2	d	1m3	578	FreqP	Y	1
2	d	1m7	1094	head	Y	1
2	d	1m7	719	V	Y	1
2	d	1m7	750	hd3	Y	1
2	d	1m7	609	FreqP	Y	1
2	d	1m7	547	hd2	Y	1
2	d	1m7	563	VN	Y	1
2	d	1m7	515	hd1	Y	1
2	d	1m7	625	Adv	Y	1
2	d	1m7	563	N	Y	1
2	d	1m7	765	Det+CL	Y	1
2	d	1m7	500	DE	Y	1
2	d	2m11	297	N	Y	1
2	d	2m11	734	hd1	Y	1
2	d	2m11	422	hd2	Y	1
2	d	2m11	406	Adv	Y	1
2	d	2m11	360	head	Y	1
2	d	2m11	359	hd3	Y	1
2	d	2m11	328	V	Y	1
2	d	2m11	1156	VN	Y	1
2	d	2m11	282	Det+CL	Y	1
2	d	2m11	375	FreqP	Y	1
2	d	2m11	360	DE	Y	1
2	d	2m15	391	hd2	Y	1
2	d	2m15	344	Adv	Y	1
2	d	2m15	578	Det+CL	Y	1
2	d	2m15	406	head	Y	1
2	d	2m15	359	N	Y	1
2	d	2m15	531	hd3	Y	1
2	d	2m15	359	hd1	Y	1
2	d	2m15	500	V	Y	1
2	d	2m15	375	DE	Y	1
2	d	2m15	1390	VN	Y	1
2	d	2m15	579	FreqP	Y	1
2	d	2m19	937	hd3	Y	1
2	d	2m19	843	FreqP	Y	1
2	d	2m19	468	head	Y	1
2	d	2m19	375	Adv	Y	1
2	d	2m19	1312	VN	Y	1
2	d	2m19	391	hd1	Y	1
2	d	2m19	360	DE	Y	1
2	d	2m19	344	Det+CL	Y	1
2	d	2m19	265	V	Y	1
2	d	2m19	297	N	Y	1
2	d	2m19	313	hd2	Y	1
2	d	2m23	2031	hd3	Y	1
2	d	2m23	906	hd1	Y	1
2	d	2m23	453	DE	Y	1
2	d	2m23	657	head	Y	1
2	d	2m23	531	hd2	Y	1
2	d	2m23	625	FreqP	Y	1
2	d	2m23	828	N	Y	1
2	d	2m23	531	V	Y	1
2	d	2m23	610	Adv	Y	1
2	d	2m23	578	Det+CL	Y	1
2	d	2m23	968	VN	Y	1
2	d	2m3	1672	VN	Y	1
2	d	2m3	969	N	Y	1
2	d	2m3	688	hd2	Y	1
2	d	2m3	406	DE	Y	1
2	d	2m3	515	V	Y	1
2	d	2m3	547	head	Y	1
2	d	2m3	3234	hd3	Y	1
2	d	2m3	828	Adv	Y	1
2	d	2m3	672	hd1	Y	1
2	d	2m3	485	Det+CL	Y	1
2	d	2m3	672	FreqP	Y	1
2	d	2m7	359	hd2	Y	1
2	d	2m7	250	head	Y	1
2	d	2m7	672	Det+CL	Y	1
2	d	2m7	281	hd1	Y	1
2	d	2m7	235	DE	Y	1
2	d	2m7	500	V	Y	1
2	d	2m7	437	FreqP	Y	1
2	d	2m7	516	N	Y	1
2	d	2m7	375	VN	Y	1
2	d	2m7	328	Adv	Y	1
2	d	2m7	281	hd3	Y	1
3	a	1m11	546	FreqP	N	0
3	a	1m11	328	hd1	N	0
3	a	1m11	313	Det+CL	N	0
3	a	1m11	297	Adv	N	0
3	a	1m11	219	VN	N	0
3	a	1m11	328	hd3	N	0
3	a	1m11	313	hd2	N	0
3	a	1m11	1172	hd4	N	0
3	a	1m11	1093	hd5	N	0
3	a	1m11	235	DE	N	0
3	a	1m11	453	head	N	0
3	a	1m15	391	hd3	Y	1
3	a	1m15	532	FreqP	Y	1
3	a	1m15	375	hd2	Y	1
3	a	1m15	1109	hd4	Y	1
3	a	1m15	1187	Adv	Y	1
3	a	1m15	375	hd1	Y	1
3	a	1m15	719	VN	Y	1
3	a	1m15	703	hd5	Y	1
3	a	1m15	1000	Det+CL	Y	1
3	a	1m15	422	DE	Y	1
3	a	1m15	421	head	Y	1
3	a	1m19	3546	hd5	Y	1
3	a	1m19	906	FreqP	Y	1
3	a	1m19	344	DE	Y	1
3	a	1m19	2094	hd3	Y	1
3	a	1m19	797	hd1	Y	1
3	a	1m19	375	Det+CL	Y	1
3	a	1m19	563	hd4	Y	1
3	a	1m19	313	Adv	Y	1
3	a	1m19	1234	hd2	Y	1
3	a	1m19	328	VN	Y	1
3	a	1m19	297	head	Y	1
3	a	1m23	343	DE	N	0
3	a	1m23	344	hd2	N	0
3	a	1m23	344	FreqP	N	0
3	a	1m23	375	Det+CL	N	0
3	a	1m23	422	VN	N	0
3	a	1m23	328	Adv	N	0
3	a	1m23	453	head	N	0
3	a	1m23	297	hd1	N	0
3	a	1m23	313	hd3	N	0
3	a	1m23	547	hd5	N	0
3	a	1m23	546	hd4	N	0
3	a	1m3	781	Det+CL	Y	1
3	a	1m3	2937	hd5	Y	1
3	a	1m3	391	hd3	Y	1
3	a	1m3	719	hd4	Y	1
3	a	1m3	579	head	Y	1
3	a	1m3	468	hd2	Y	1
3	a	1m3	719	Adv	Y	1
3	a	1m3	359	DE	Y	1
3	a	1m3	422	FreqP	Y	1
3	a	1m3	578	VN	Y	1
3	a	1m3	625	hd1	Y	1
3	a	1m7	718	head	Y	1
3	a	1m7	750	hd4	Y	1
3	a	1m7	1375	hd3	Y	1
3	a	1m7	454	DE	Y	1
3	a	1m7	844	hd2	Y	1
3	a	1m7	500	Det+CL	Y	1
3	a	1m7	547	VN	Y	1
3	a	1m7	3672	hd5	Y	1
3	a	1m7	469	Adv	Y	1
3	a	1m7	609	FreqP	Y	1
3	a	1m7	891	hd1	Y	1
3	a	2m11	469	DE	Y	1
3	a	2m11	328	VN	Y	1
3	a	2m11	594	hd4	Y	1
3	a	2m11	531	hd1	Y	1
3	a	2m11	344	Det+CL	Y	1
3	a	2m11	328	hd2	Y	1
3	a	2m11	391	hd3	Y	1
3	a	2m11	375	Adv	Y	1
3	a	2m11	1453	hd5	Y	1
3	a	2m11	406	head	Y	1
3	a	2m11	750	FreqP	Y	1
3	a	2m15	1953	VN	Y	1
3	a	2m15	688	Adv	Y	1
3	a	2m15	468	head	Y	1
3	a	2m15	1688	Det+CL	Y	1
3	a	2m15	766	hd5	Y	1
3	a	2m15	360	hd1	Y	1
3	a	2m15	390	hd2	Y	1
3	a	2m15	329	DE	Y	1
3	a	2m15	421	FreqP	Y	1
3	a	2m15	1141	hd3	Y	1
3	a	2m15	500	hd4	Y	1
3	a	2m19	313	hd1	Y	1
3	a	2m19	421	DE	Y	1
3	a	2m19	406	hd2	Y	1
3	a	2m19	250	head	Y	1
3	a	2m19	453	Det+CL	Y	1
3	a	2m19	375	hd5	Y	1
3	a	2m19	312	VN	Y	1
3	a	2m19	297	FreqP	Y	1
3	a	2m19	391	Adv	Y	1
3	a	2m19	1281	hd3	Y	1
3	a	2m19	688	hd4	Y	1
3	a	2m23	719	VN	Y	1
3	a	2m23	453	DE	Y	1
3	a	2m23	657	Det+CL	Y	1
3	a	2m23	609	hd1	Y	1
3	a	2m23	1016	hd3	Y	1
3	a	2m23	735	head	Y	1
3	a	2m23	656	Adv	Y	1
3	a	2m23	922	hd4	Y	1
3	a	2m23	875	hd2	Y	1
3	a	2m23	3110	hd5	Y	1
3	a	2m23	625	FreqP	Y	1
3	a	2m3	687	VN	Y	1
3	a	2m3	922	DE	Y	1
3	a	2m3	515	hd1	Y	1
3	a	2m3	766	hd3	Y	1
3	a	2m3	1125	hd5	Y	1
3	a	2m3	719	hd2	Y	1
3	a	2m3	672	Adv	Y	1
3	a	2m3	594	head	Y	1
3	a	2m3	484	Det+CL	Y	1
3	a	2m3	781	FreqP	Y	1
3	a	2m3	625	hd4	Y	1
3	a	2m7	594	hd3	N	0
3	a	2m7	250	head	N	0
3	a	2m7	1359	hd5	N	0
3	a	2m7	484	Adv	N	0
3	a	2m7	343	FreqP	N	0
3	a	2m7	282	DE	N	0
3	a	2m7	672	hd2	N	0
3	a	2m7	438	Det+CL	N	0
3	a	2m7	1063	VN	N	0
3	a	2m7	1078	hd4	N	0
3	a	2m7	484	hd1	N	0
3	b	1m12	921	hd4	Y	1
3	b	1m12	2954	hd5	Y	1
3	b	1m12	281	VN	Y	1
3	b	1m12	344	Det+CL	Y	1
3	b	1m12	203	DE	Y	1
3	b	1m12	297	Adv	Y	1
3	b	1m12	250	hd2	Y	1
3	b	1m12	218	head	Y	1
3	b	1m12	297	FreqP	Y	1
3	b	1m12	235	hd1	Y	1
3	b	1m12	219	hd3	Y	1
3	b	1m16	406	DE	Y	1
3	b	1m16	844	hd4	Y	1
3	b	1m16	359	FreqP	Y	1
3	b	1m16	375	hd1	Y	1
3	b	1m16	875	VN	Y	1
